Artist,Title,explicit,duration_ms,key,mode,time_signature,tempo,danceability,energy,valence,loudness,speechiness,acousticness,instrumentalness,liveness
Sergio Denis,Adonde Iras De Madrugada,0,176333,6.0,0.0,4.0,135.439,0.648,0.47,0.71,-14.266,0.0335,0.0771,0.0,0.352
Sergio Denis,Primer Amor,0,293226,2.0,1.0,4.0,106.006,0.706,0.503,0.353,-9.424,0.0255,0.331,7.85e-06,0.0778
Sergio Denis,Lo Mejor De La Vida Es Vivir,0,269840,7.0,1.0,4.0,202.076,0.565,0.471,0.373,-11.704,0.0356,0.312,4.59e-05,0.131
Sergio Denis,Los Domingos,0,220933,6.0,1.0,4.0,90.046,0.734,0.743,0.955,-9.558,0.0531,0.204,9.05e-06,0.0476
Sergio Denis,Perdoname Si Te Hice Mal,0,221480,11.0,0.0,4.0,67.992,0.557,0.442,0.199,-12.141,0.0388,0.333,2.86e-06,0.24
Sergio Denis,Es La Lluvia Que Cae,0,223146,4.0,1.0,4.0,180.206,0.48,0.677,0.406,-10.144,0.035,0.411,0.000104,0.362
Sergio Denis,En El Cielo Somos Todos Iguales,0,263866,2.0,1.0,4.0,98.021,0.738,0.317,0.492,-12.966,0.0288,0.0758,2.44e-05,0.0721
Sergio Denis,Pequeño Gran Amor,0,317346,5.0,1.0,4.0,123.265,0.578,0.4,0.166,-10.452,0.0401,0.497,0.0,0.0946
Sergio Denis,Amarte En Primavera,0,231800,4.0,1.0,4.0,124.05,0.722,0.633,0.667,-10.034,0.044,0.233,0.0,0.0612
Sergio Denis,Te Regalo Yo Mis Ojos,0,232266,10.0,0.0,4.0,83.03,0.555,0.448,0.15,-10.797,0.0293,0.399,0.000471,0.135
Sergio Denis,No Dejes Pasar El Tiempo,0,257160,5.0,1.0,4.0,89.994,0.653,0.797,0.652,-9.258,0.0458,0.437,1.43e-06,0.0842
Sergio Denis,Tiempo De Trilla,0,182093,0.0,1.0,3.0,80.613,0.406,0.389,0.194,-15.364,0.0358,0.646,0.000177,0.119
Sergio Denis,Los Domingos - Remix,0,226173,6.0,1.0,4.0,92.615,0.828,0.866,0.731,-10.889,0.101,0.0546,0.00029,0.0671
Sergio Denis,Te Llevo En La Sangre,0,233080,11.0,0.0,4.0,106.012,0.767,0.881,0.419,-7.143,0.114,0.014,6.42e-06,0.053
Sergio Denis,Extrañarte En Abril,0,270653,0.0,1.0,4.0,120.058,0.703,0.47,0.55,-8.511,0.0286,0.00536,0.0,0.0458
Sergio Denis,Fatalidad,0,215346,7.0,1.0,4.0,120.098,0.799,0.872,0.911,-6.266,0.0403,0.152,0.0,0.0902
Sergio Denis,Un Poco Mas Entre Mis Brazos,0,253586,8.0,1.0,4.0,76.08,0.56,0.592,0.229,-6.2,0.0259,0.475,0.0,0.138
Sergio Denis,Lucecitas,0,217573,0.0,1.0,4.0,91.087,0.614,0.639,0.396,-5.835,0.0301,0.363,0.0,0.101
Sergio Denis,Corazon Enamorado,0,266640,0.0,0.0,4.0,126.971,0.667,0.871,0.374,-6.873,0.0487,0.185,0.0,0.223
Sergio Denis,Cuando Llego La Hora,0,256279,0.0,1.0,4.0,126.035,0.775,0.475,0.413,-10.751,0.042,0.303,0.00202,0.119
Sergio Denis,Intensamente,0,244240,3.0,0.0,4.0,79.983,0.563,0.674,0.287,-5.985,0.0415,0.226,0.0,0.135
Sergio Denis,Te Pusiste A Pensar,0,282720,7.0,1.0,4.0,88.993,0.687,0.849,0.956,-5.727,0.0736,0.04,0.0,0.33
Sergio Denis,Nunca Tendras Mi Corazon,0,265626,7.0,1.0,4.0,75.989,0.618,0.503,0.311,-10.002,0.0314,0.0899,0.012,0.135
Sergio Denis,Cada Vez Que Sale El Sol,0,235266,10.0,1.0,4.0,141.386,0.603,0.365,0.6,-12.273,0.0394,0.639,0.0,0.0809
Sergio Denis,La Vida Vale La Pena,0,205453,9.0,0.0,4.0,96.01,0.722,0.825,0.867,-10.112,0.0682,0.0822,3.32e-06,0.0761
Sergio Denis,Por Ti,0,162453,9.0,0.0,4.0,133.994,0.651,0.559,0.925,-11.026,0.046,0.622,5.98e-06,0.184
Sergio Denis,Mis Noches Sin Ti,0,222946,7.0,1.0,4.0,174.237,0.491,0.367,0.635,-13.176,0.0401,0.854,0.00159,0.114
Sergio Denis,Por La Simpleza De Mi Gente,0,370720,7.0,1.0,4.0,123.482,0.334,0.237,0.16,-12.82,0.0346,0.708,4.38e-05,0.289
Sergio Denis,Nada Hará Cambiar Mi Amor Por Ti,0,217120,11.0,1.0,4.0,136.693,0.551,0.524,0.364,-8.436,0.0394,0.625,0.0,0.114
Sergio Denis,La Humanidad,0,232026,9.0,1.0,4.0,81.766,0.58,0.498,0.454,-10.091,0.0281,0.658,0.00012,0.489
Sergio Denis,Conclusiones,0,249626,7.0,1.0,3.0,106.492,0.659,0.628,0.614,-8.997,0.039,0.647,0.0,0.163
Sergio Denis,Necesito Tenerte,0,278720,5.0,1.0,4.0,171.969,0.584,0.574,0.587,-12.117,0.0572,0.319,0.000193,0.112
Sergio Denis,Así Fue Nuestro Amor,0,150426,0.0,1.0,3.0,177.13,0.349,0.469,0.546,-7.128,0.0308,0.627,0.0,0.11
Sergio Denis,Dame Luz,0,232186,11.0,0.0,4.0,75.781,0.375,0.594,0.392,-7.999,0.0322,0.655,3.07e-05,0.057
Sergio Denis,"Gigante, Chiquito",0,220093,4.0,1.0,4.0,105.036,0.658,0.543,0.654,-7.995,0.0322,0.414,0.0,0.141
Sergio Denis,"Cómo Estás, Querida",0,173960,2.0,1.0,4.0,127.098,0.599,0.759,0.916,-7.247,0.0335,0.231,1.68e-06,0.337
Sergio Denis,Sólo Sabe Dios (Nuestro Desierto),0,237040,7.0,1.0,4.0,124.244,0.504,0.486,0.206,-8.218,0.0282,0.293,3.2e-05,0.239
Sergio Denis,"Te Quiero Tanto, No Me Preguntes Más",0,210000,2.0,1.0,4.0,129.79,0.67,0.7,0.812,-7.339,0.0286,0.143,2.38e-06,0.302
Sergio Denis,Sólo Por Vos,0,257853,4.0,1.0,4.0,76.033,0.599,0.351,0.129,-13.292,0.0307,0.74,1.19e-05,0.0925
Sergio Denis,Mi Promesa,0,172866,10.0,1.0,4.0,81.023,0.678,0.685,0.774,-7.738,0.032,0.327,9.11e-05,0.0725
Sergio Denis,Ella,0,145600,0.0,1.0,4.0,78.759,0.342,0.554,0.0868,-8.967,0.101,0.738,0.0,0.0859
Sergio Denis,Cuando Llega el Amor,0,243280,0.0,1.0,4.0,118.691,0.721,0.729,0.701,-8.717,0.038,0.198,0.0,0.158
Sergio Denis,Primer Amor,0,293186,2.0,1.0,4.0,106.025,0.706,0.491,0.359,-9.963,0.0254,0.326,4.32e-06,0.107
Sergio Denis,Quereme,0,174213,0.0,1.0,3.0,115.646,0.436,0.497,0.387,-12.736,0.062,0.262,0.0,0.277
Sergio Denis,Un Poco Loco,0,258706,9.0,1.0,4.0,129.811,0.682,0.783,0.434,-9.057,0.0311,0.279,4.58e-06,0.313
Sergio Denis,Sobre un Vidrio Mojado,0,184560,9.0,1.0,4.0,83.268,0.51,0.671,0.63,-11.251,0.0325,0.275,0.0,0.118
Sergio Denis,Pequeño Gran Amor,0,317346,5.0,1.0,4.0,123.22,0.577,0.4,0.165,-10.938,0.0389,0.501,0.0,0.0911
Sergio Denis,Como Estas Despues de Tanto Tiempo,0,267373,5.0,1.0,4.0,136.489,0.584,0.416,0.358,-12.578,0.0362,0.596,0.0,0.232
Sergio Denis,Si,0,251000,7.0,0.0,4.0,121.133,0.606,0.472,0.286,-12.053,0.0312,0.243,0.0,0.137
Sergio Denis,Perdoname Si Te Hice Mal,0,220026,11.0,0.0,4.0,136.117,0.52,0.435,0.177,-12.114,0.0439,0.337,3.97e-06,0.331
Sergio Denis,Tanto Te Amo,0,211226,10.0,1.0,4.0,70.578,0.517,0.503,0.298,-11.517,0.0369,0.246,0.0,0.263
Sergio Denis,Quiero Volver,0,289973,7.0,1.0,4.0,92.926,0.633,0.378,0.401,-16.839,0.0354,0.113,0.0587,0.0742
Sergio Denis,Nieve de Primavera,0,277093,11.0,1.0,4.0,142.188,0.447,0.38,0.138,-12.53,0.0271,0.244,6.73e-05,0.131
Sergio Denis,Los Domingos,0,220866,6.0,1.0,4.0,90.035,0.739,0.727,0.95,-10.042,0.0524,0.199,7.34e-06,0.0465
Sergio Denis,Entenderas,0,227137,2.0,0.0,4.0,129.791,0.718,0.441,0.486,-14.242,0.0314,0.233,0.0251,0.212
Sergio Denis,Cada Vez Que Sale El Sol,0,235573,10.0,1.0,4.0,140.122,0.479,0.484,0.603,-8.636,0.046,0.55,0.0,0.088
Sergio Denis,Por Ti,0,162680,9.0,0.0,4.0,133.999,0.604,0.7,0.923,-8.043,0.0409,0.537,5.22e-06,0.199
Sergio Denis,Por La Simpleza De Mi Gente,0,371426,7.0,1.0,4.0,122.013,0.334,0.355,0.178,-8.494,0.0328,0.678,7.53e-05,0.268
Sergio Denis,La Humanidad,0,233626,9.0,1.0,4.0,81.765,0.541,0.662,0.566,-6.323,0.027,0.598,0.000733,0.381
Sergio Denis,Conclusiones,0,250226,7.0,1.0,3.0,106.648,0.601,0.77,0.65,-5.236,0.036,0.654,0.0,0.317
Sergio Denis,"Cómo Estás, Querida",0,174120,2.0,1.0,4.0,127.099,0.505,0.797,0.874,-4.739,0.041,0.217,0.0,0.35
Sergio Denis,Así Fue Nuestro Amor,0,151186,0.0,1.0,3.0,88.528,0.489,0.586,0.517,-4.515,0.0276,0.537,0.0,0.111
Sergio Denis,Dame Luz,0,234200,11.0,0.0,4.0,150.734,0.407,0.736,0.443,-5.625,0.032,0.571,4.62e-05,0.055
Sergio Denis,"Gigante, Chiquito",0,219346,4.0,1.0,4.0,105.0,0.579,0.68,0.658,-5.523,0.0303,0.362,0.0,0.156
Sergio Denis,Nada Hará Cambiar Mi Amor Por Ti,0,219253,11.0,1.0,4.0,136.569,0.507,0.622,0.443,-5.933,0.0337,0.642,0.0,0.0967
Sergio Denis,Sólo Sabe Dios (Nuestro Desierto),0,236506,7.0,1.0,4.0,59.451,0.236,0.597,0.215,-4.89,0.0294,0.201,2.27e-05,0.519
Sergio Denis,"Te Quiero Tanto, No Me Preguntes Más",0,209266,11.0,0.0,4.0,129.79,0.609,0.805,0.834,-3.765,0.0333,0.121,2.46e-06,0.424
Sergio Denis,Sólo Por Vos,0,259093,4.0,1.0,4.0,76.014,0.503,0.505,0.184,-9.205,0.0369,0.646,4.61e-06,0.0946
Sergio Denis,Mi Promesa,0,174266,10.0,1.0,4.0,81.043,0.619,0.809,0.826,-5.602,0.0417,0.294,1.03e-05,0.0854
Sergio Denis,Necesito Tenerte,0,277973,5.0,1.0,4.0,172.02,0.54,0.733,0.602,-8.232,0.0748,0.333,7.96e-05,0.201
Sergio Denis,Mis Noches Sin Ti,0,223800,7.0,1.0,4.0,174.068,0.49,0.501,0.669,-8.418,0.0347,0.829,0.00818,0.123
Sergio Denis,La Vida Vale La Pena,0,207066,9.0,0.0,4.0,96.036,0.706,0.915,0.844,-7.024,0.147,0.0731,1.87e-06,0.0583
Sergio Denis,Vive,0,176226,2.0,1.0,4.0,85.522,0.578,0.408,0.527,-14.551,0.0323,0.482,2.1e-06,0.708
Sergio Denis,Cuando Llegó la Hora,0,220293,0.0,1.0,4.0,127.012,0.614,0.255,0.642,-14.896,0.0478,0.685,2.79e-06,0.836
Sergio Denis,Me Enamoré Sin Darme Cuenta,0,207426,2.0,1.0,4.0,98.359,0.378,0.464,0.363,-10.891,0.0449,0.713,0.0,0.67
Sergio Denis,Nunca Supe Más de Ti,0,237666,5.0,1.0,4.0,70.303,0.292,0.42,0.373,-12.612,0.0368,0.85,0.000196,0.148
Sergio Denis,Cuando Salga el Sol,0,180773,1.0,0.0,4.0,165.69,0.325,0.411,0.472,-9.412,0.0387,0.661,2.77e-06,0.112
Sergio Denis,Por La Simpleza de Mi Gente,0,307173,7.0,1.0,4.0,116.169,0.479,0.253,0.557,-12.529,0.0582,0.75,0.0458,0.625
Sergio Denis,La Vida Es Hoy,0,187840,1.0,0.0,4.0,70.267,0.296,0.474,0.347,-9.399,0.0363,0.653,0.0,0.322
Sergio Denis,Fuimos Igual Que los Demás,0,174306,7.0,1.0,4.0,74.881,0.445,0.551,0.46,-9.385,0.0401,0.699,0.0,0.583
Sergio Denis,Te Llamo para Despedirme,0,173573,0.0,1.0,4.0,91.791,0.273,0.431,0.353,-9.365,0.0297,0.426,0.000126,0.242
Sergio Denis,Si Ella Se Va,0,198573,0.0,1.0,4.0,144.169,0.356,0.556,0.47,-11.645,0.0438,0.437,0.0665,0.611
Sergio Denis,Historia de Nuestro Amor,0,266640,5.0,0.0,4.0,138.43,0.315,0.255,0.2,-14.465,0.0364,0.842,7.07e-05,0.153
Sergio Denis,Fui un Soñador,0,149666,3.0,1.0,4.0,88.931,0.28,0.573,0.215,-8.533,0.0346,0.739,0.03,0.219
Sergio Denis,Pasaron Los Años Y No Te Olvide,0,236560,2.0,1.0,4.0,82.687,0.315,0.568,0.408,-8.852,0.0386,0.64,0.00119,0.63
Sergio Denis,Fue Mas Fuerte Que Yo,0,181960,2.0,1.0,4.0,79.281,0.322,0.587,0.309,-7.88,0.0381,0.601,1.71e-06,0.146
Sergio Denis,Aun Estoy Arrepentido,0,160226,7.0,0.0,4.0,96.218,0.345,0.473,0.76,-9.178,0.0346,0.715,1.07e-05,0.195
Sergio Denis,Vuelve A Casa Hermano,0,204226,9.0,0.0,4.0,97.411,0.514,0.484,0.439,-12.832,0.0411,0.555,1.48e-06,0.527
Sergio Denis,Busca Tu Camino,0,180560,4.0,0.0,4.0,104.434,0.592,0.749,0.88,-11.119,0.0923,0.374,3.33e-06,0.193
Sergio Denis,Rie Conmigo Ahora,0,169293,7.0,0.0,4.0,137.879,0.601,0.609,0.963,-9.405,0.0314,0.611,0.0,0.549
Sergio Denis,Anduve Mil Caminos,0,186466,2.0,1.0,4.0,98.462,0.401,0.481,0.59,-11.276,0.0316,0.526,0.0,0.623
Sergio Denis,Razones - Sobran Razones (Album Version),0,209773,4.0,0.0,4.0,77.805,0.384,0.553,0.521,-10.423,0.0441,0.855,0.00191,0.643
Sergio Denis,"Te Hice Camino, Te Seguí",0,195866,0.0,0.0,4.0,144.285,0.308,0.468,0.39,-13.729,0.0356,0.248,0.00422,0.292
Sergio Denis,Anónimo Veneciano (La Pasión de Un Gran Amor),0,183493,7.0,1.0,4.0,78.88,0.344,0.38,0.317,-11.74,0.0436,0.84,5.72e-05,0.395
Sergio Denis,"Te Irás, Me Iré",0,172266,10.0,1.0,4.0,68.69,0.427,0.341,0.47,-12.708,0.0281,0.617,0.0787,0.525
Sergio Denis,Con Su Blanca Palidez,0,319466,10.0,1.0,4.0,139.454,0.219,0.54,0.434,-10.809,0.0373,0.888,0.102,0.582
Sergio Denis,Rezo Una Oración Por Tí (I Say A Little Prayer) - Rezo Una Pequeña Plegaria,0,197000,8.0,0.0,4.0,124.937,0.584,0.585,0.638,-9.92,0.0347,0.742,0.0,0.524
Sergio Denis,"Por Favor, No Te Encariñes Conmigo",0,201840,11.0,0.0,3.0,98.181,0.452,0.418,0.275,-10.691,0.0321,0.792,5.01e-05,0.245
Sergio Denis,Un Gato en la Oscuridad,0,224600,2.0,1.0,4.0,111.701,0.36,0.52,0.464,-10.923,0.0522,0.621,4.18e-05,0.714
Sergio Denis,A Nuestros Padres,0,243666,5.0,0.0,4.0,138.179,0.32,0.23,0.163,-15.414,0.0348,0.971,0.331,0.135
Sergio Denis,Jesucristo Superestrella,0,378706,7.0,1.0,4.0,138.718,0.352,0.452,0.144,-11.299,0.0494,0.648,1.5e-05,0.209
Sergio Denis,"Por Quererte Así, por Buscarte Así",0,145040,9.0,1.0,4.0,168.141,0.289,0.675,0.482,-9.796,0.0664,0.494,0.0,0.631
Sergio Denis,Words,0,214400,7.0,1.0,4.0,133.398,0.365,0.526,0.242,-10.818,0.0327,0.0779,0.0,0.194
Sergio Denis,Compañera Mía,0,218960,0.0,1.0,4.0,115.935,0.589,0.653,0.583,-9.794,0.0317,0.042,0.0,0.455
Sergio Denis,When A Man Loves A Woman,0,268066,8.0,1.0,3.0,179.792,0.301,0.682,0.634,-11.125,0.0926,0.602,0.00107,0.108
Sergio Denis,Killing Me Softly With His Song,0,241840,8.0,1.0,4.0,120.349,0.412,0.42,0.267,-12.562,0.0403,0.558,0.0,0.214
Sergio Denis,Quisiera Volver A Enamorarme,0,246533,7.0,1.0,4.0,131.511,0.608,0.479,0.831,-13.414,0.0379,0.329,0.259,0.192
Sergio Denis,Something,0,185360,4.0,1.0,4.0,131.974,0.434,0.383,0.219,-11.794,0.0284,0.0292,0.0,0.13
Sergio Denis,Hechizo De Mar,0,249440,7.0,0.0,4.0,156.481,0.665,0.582,0.974,-13.373,0.0404,0.219,0.128,0.0813
Sergio Denis,No Llores Mas Querida,0,204133,2.0,1.0,4.0,120.108,0.346,0.592,0.407,-9.797,0.0334,0.202,0.00183,0.15
Sergio Denis,Morning Side,0,303160,4.0,1.0,4.0,125.582,0.478,0.323,0.157,-14.053,0.0363,0.721,0.0126,0.118
Sergio Denis,Pequeña Amante Mía,0,228106,3.0,1.0,4.0,114.203,0.407,0.346,0.114,-10.037,0.0284,0.419,3.74e-06,0.156
Sergio Denis,Proud Mary,0,185600,10.0,1.0,4.0,135.779,0.565,0.767,0.87,-9.983,0.0484,0.0216,3.61e-05,0.121
Sergio Denis,Amor De Septiembre,0,226826,9.0,1.0,4.0,132.905,0.449,0.337,0.13,-12.383,0.0374,0.623,0.000225,0.161
Sergio Denis,Si Me Quedara Un Solo Día,0,207506,4.0,0.0,4.0,119.875,0.624,0.64,0.493,-9.195,0.0268,0.0521,0.0,0.114
Sergio Denis,Yo No Quiero Perder Tu Amor,0,227266,2.0,1.0,4.0,123.798,0.551,0.61,0.283,-8.894,0.028,0.0438,0.0,0.161
Sergio Denis,Nunca Supe Mas De Ti,0,268093,5.0,1.0,4.0,139.646,0.494,0.397,0.213,-11.088,0.0282,0.384,9.03e-05,0.106
Sergio Denis,Un Poco Loco,0,257866,9.0,1.0,4.0,129.804,0.68,0.803,0.443,-8.528,0.031,0.26,5.43e-06,0.306
Sergio Denis,Es Otro Amor,0,216973,0.0,1.0,4.0,113.058,0.677,0.578,0.515,-10.297,0.0268,0.339,0.0,0.133
Sergio Denis,Himno De Mi Corazon,0,300866,9.0,1.0,4.0,96.844,0.706,0.525,0.512,-11.68,0.0431,0.161,0.00136,0.0999
Sergio Denis,Gota De Rocio,0,255760,1.0,1.0,4.0,122.699,0.679,0.851,0.803,-9.408,0.0296,0.057,2.7e-06,0.0278
Sergio Denis,Alma,0,221666,5.0,1.0,4.0,89.988,0.261,0.233,0.142,-14.17,0.0278,0.785,0.00134,0.21
Sergio Denis,Tanto Te Amo,0,210400,10.0,1.0,4.0,141.012,0.522,0.522,0.268,-10.984,0.0393,0.269,0.0,0.278
Sergio Denis,Amor De Verano,0,287306,5.0,0.0,4.0,90.211,0.572,0.668,0.429,-10.555,0.0448,0.375,0.0,0.193
Sergio Denis,Como Estas Despues de Tanto Tiempo,0,266533,5.0,1.0,4.0,136.542,0.58,0.42,0.378,-12.034,0.034,0.63,0.0,0.204
Sergio Denis,Cuando Llega El Amor,0,242466,0.0,1.0,4.0,118.709,0.719,0.731,0.715,-8.658,0.0372,0.209,0.0,0.19
Sergio Denis,Un Amor Total,0,239160,10.0,1.0,4.0,136.017,0.558,0.572,0.315,-9.973,0.0269,0.211,0.0,0.188
Sergio Denis,La Peregrinacion/Los Pastores,0,183173,4.0,0.0,3.0,140.061,0.359,0.527,0.426,-11.285,0.0356,0.143,0.0,0.258
Sergio Denis,Cuando Llega El Amor,0,245213,0.0,1.0,4.0,118.714,0.723,0.739,0.74,-8.529,0.0372,0.193,0.0,0.104
Sergio Denis,Inmenso Amor,0,272653,2.0,1.0,4.0,123.679,0.604,0.486,0.13,-10.231,0.0284,0.337,2.32e-06,0.0895
Sergio Denis,Te Quiero Cada Dia Mas,0,218213,5.0,1.0,4.0,129.94,0.609,0.515,0.437,-11.151,0.0278,0.147,0.000318,0.16
Sergio Denis,Gota De Rocio,0,257399,1.0,1.0,4.0,122.699,0.715,0.845,0.858,-8.5,0.0293,0.0523,2.15e-06,0.0233
Sergio Denis,Nunca Supe Mas De Ti,0,268200,5.0,1.0,4.0,139.67,0.498,0.408,0.177,-10.211,0.0275,0.363,0.000311,0.155
Sergio Denis,Vives El Momento,0,248106,10.0,1.0,4.0,85.953,0.619,0.663,0.352,-8.513,0.0304,0.36,5.76e-06,0.15
Sergio Denis,Si Perdemos El Control,0,276933,9.0,1.0,4.0,121.997,0.724,0.674,0.514,-9.714,0.0275,0.124,1.27e-05,0.11
Sergio Denis,Un Amor Total,0,244493,10.0,1.0,4.0,135.934,0.562,0.587,0.368,-9.816,0.0268,0.204,0.0,0.0859
Sergio Denis,"Dame, Señor, La Luz",0,331160,0.0,1.0,3.0,101.982,0.71,0.291,0.269,-13.306,0.0308,0.79,1.1e-06,0.113
Sergio Denis,Atrevete A La Libertad,0,253666,7.0,1.0,4.0,145.972,0.504,0.491,0.228,-10.697,0.0281,0.186,0.0,0.136
Sergio Denis,"Te Quiero Cada Dia Mas, Version Instrumental",0,234280,2.0,0.0,4.0,79.661,0.213,0.54,0.156,-7.618,0.0267,0.0516,0.014,0.097
Sergio Denis,Un Poco Loco,0,256293,9.0,1.0,4.0,130.013,0.707,0.613,0.494,-13.308,0.0332,0.671,4.15e-06,0.28
Sergio Denis,Amigos Para Siempre ( ... Y Perdoname),0,188400,4.0,0.0,3.0,157.77,0.467,0.188,0.324,-16.827,0.0399,0.849,0.0,0.0934
Sergio Denis,Amor De Verano,0,283866,5.0,0.0,4.0,89.767,0.34,0.498,0.485,-14.389,0.0562,0.598,0.0,0.165
Sergio Denis,Quiero Volver,0,287373,7.0,1.0,4.0,93.051,0.637,0.293,0.474,-20.045,0.0362,0.236,0.0794,0.0528
Sergio Denis,Es Otro Amor,0,221733,0.0,1.0,4.0,113.175,0.699,0.468,0.555,-13.714,0.0292,0.68,0.0,0.0817
Sergio Denis,Himno De Mi Corazon,0,301893,9.0,1.0,4.0,96.963,0.731,0.365,0.488,-16.77,0.0457,0.4,0.00255,0.0744
Sergio Denis,Como Estas Despues de Tanto Tiempo,0,270640,5.0,1.0,4.0,136.432,0.595,0.34,0.435,-14.458,0.0346,0.715,0.0,0.16
Sergio Denis,Entenderas,0,230226,2.0,0.0,4.0,129.919,0.716,0.358,0.518,-17.257,0.0319,0.52,0.0116,0.295
Sergio Denis,Desnuda Tu Alma,0,257600,8.0,1.0,4.0,142.688,0.588,0.384,0.26,-15.056,0.0329,0.237,3.1e-05,0.0805
Sergio Denis,Armonia,0,231440,7.0,1.0,4.0,76.195,0.554,0.247,0.214,-16.389,0.0304,0.756,0.0,0.0979
Sergio Denis,Introducción,0,237215,4.0,0.0,4.0,85.879,0.538,0.565,0.608,-10.537,0.0913,0.417,0.000839,0.196
Sergio Denis,Eras Como el Mar,0,262105,7.0,1.0,4.0,126.174,0.412,0.34,0.39,-11.689,0.0451,0.793,3.19e-05,0.103
Sergio Denis,Canción para una Adolescente,0,267447,2.0,1.0,4.0,85.835,0.508,0.288,0.44,-14.592,0.0554,0.397,0.0,0.237
Sergio Denis,Una Pena Lejana,0,206657,0.0,1.0,4.0,125.931,0.635,0.284,0.689,-19.325,0.0759,0.628,1.07e-06,0.56
Sergio Denis,Tristezas por Alegrías,0,206657,4.0,1.0,4.0,108.806,0.642,0.639,0.926,-13.011,0.0405,0.108,3.11e-05,0.249
Sergio Denis,Canción para un Amigo,0,206657,0.0,1.0,3.0,142.408,0.469,0.219,0.331,-17.839,0.0675,0.865,0.0144,0.145
Sergio Denis,El Día Comenzó,0,166347,2.0,1.0,4.0,199.264,0.466,0.336,0.698,-12.917,0.047,0.835,6.24e-05,0.0942
Sergio Denis,No Sé Si Te Amo o Si Te Amé,0,206657,0.0,1.0,4.0,87.309,0.531,0.474,0.424,-17.383,0.181,0.487,1.83e-05,0.119
Sergio Denis,A Orillas del Mundo,0,151231,2.0,1.0,3.0,170.1,0.339,0.704,0.231,-7.247,0.0916,0.691,0.000118,0.352
Sergio Denis,"Amor, Despierta",0,206982,5.0,0.0,3.0,185.942,0.323,0.236,0.351,-18.581,0.0548,0.74,0.000196,0.13
Sergio Denis,Vive,0,189106,7.0,1.0,4.0,170.92,0.416,0.63,0.544,-8.211,0.0313,0.472,0.0,0.199
Sergio Denis,Cuando Llegó la Hora,0,234973,0.0,1.0,4.0,127.025,0.494,0.39,0.664,-12.298,0.0317,0.622,0.000434,0.622
Sergio Denis,Que Díficil Regresar,0,259800,9.0,0.0,4.0,141.943,0.349,0.629,0.448,-10.291,0.0405,0.272,0.000213,0.321
Sergio Denis,Historia de Nuestro Amor,0,269320,5.0,0.0,4.0,138.639,0.279,0.339,0.166,-12.231,0.0344,0.662,9.31e-06,0.158
Sergio Denis,Cuando Nace La Ciudad,0,224906,4.0,0.0,4.0,138.438,0.488,0.384,0.269,-10.98,0.0398,0.794,0.0,0.142
Sergio Denis,A Nuestros Padres,0,243853,5.0,0.0,4.0,135.834,0.294,0.382,0.148,-10.892,0.0306,0.877,0.000645,0.2
Sergio Denis,Anduve Mil Caminos,0,186733,2.0,1.0,4.0,96.968,0.419,0.518,0.497,-10.005,0.0259,0.137,0.0,0.0881
Sergio Denis,Es Dios,0,218920,9.0,1.0,4.0,128.752,0.388,0.599,0.253,-11.026,0.053,0.0797,0.000152,0.136
Sergio Denis,Esa Mañana y Vos,0,155213,2.0,1.0,4.0,130.375,0.513,0.1,0.209,-15.507,0.0472,0.961,5.47e-05,0.105
Sergio Denis,"Un Hombre, Un Niño",0,204480,7.0,1.0,4.0,72.876,0.354,0.316,0.346,-12.869,0.0296,0.645,4.91e-05,0.238
Sergio Denis,Vuelve A Casa Hermano,0,237320,9.0,0.0,4.0,96.757,0.398,0.638,0.421,-9.923,0.0383,0.54,1.11e-06,0.548
Sergio Denis,Si Ella Se Va,0,205986,0.0,1.0,4.0,142.105,0.363,0.613,0.457,-8.88,0.0428,0.534,0.73,0.386
Sergio Denis,Nunca Supe Más de Ti,0,241253,5.0,1.0,4.0,67.837,0.209,0.503,0.328,-9.248,0.0381,0.81,0.000202,0.161
Sergio Denis,"Te Hice Camino, Te Seguí",0,195360,0.0,0.0,4.0,146.788,0.302,0.528,0.412,-9.521,0.0318,0.227,0.000763,0.15
Sergio Denis,"Como Antes, Como Ella",0,172000,4.0,0.0,4.0,162.765,0.328,0.746,0.762,-9.106,0.0811,0.317,0.000215,0.369
Sergio Denis,Jesucristo Superestrella,0,377493,7.0,1.0,4.0,139.456,0.361,0.464,0.145,-8.919,0.0448,0.572,3.72e-06,0.102
Sergio Denis,Por Siempre Y Para Siempre (For ever and ever),0,204920,10.0,1.0,4.0,113.898,0.51,0.526,0.689,-9.269,0.0345,0.257,0.0,0.332
Sergio Denis,Una Canción Para Cuando Despiertes,0,212760,4.0,0.0,4.0,151.03,0.376,0.527,0.621,-10.421,0.0347,0.667,0.000301,0.504
Sergio Denis,Busca Tu Camino,0,184746,4.0,1.0,4.0,102.009,0.597,0.749,0.933,-8.883,0.0413,0.415,7.79e-06,0.199
Sergio Denis,Más Que Una Noche Esta Noche (Ma che sera stasera),0,200493,7.0,0.0,4.0,96.26,0.444,0.45,0.409,-9.002,0.036,0.766,8.77e-06,0.789
Sergio Denis,"Por Quererte Así, por Buscarte Así",0,146333,2.0,1.0,4.0,82.671,0.293,0.645,0.568,-7.568,0.0624,0.463,0.0,0.505
Sergio Denis,14 de Abril de 1973,0,289746,9.0,0.0,4.0,61.808,0.608,0.534,0.651,-9.735,0.137,0.311,2.63e-06,0.185
